iter,t,j,argmax_state,max_prob
,260,1,2,1.0
,260,2,0,0.50101346
,260,3,0,0.5010127
,261,0,2,1.0
,261,1,1,0.50338835
,261,2,0,0.50101274
,261,3,0,0.50101364
,262,0,1,0.50101537
,262,1,2,1.0
,262,2,0,0.5010126
,262,3,1,0.50135934
,263,0,1,0.5013585
,263,1,1,0.5010163
,263,2,0,0.50101274
,263,3,2,1.0
,264,0,2,1.0
,264,1,0,0.5010135
,264,2,0,0.50101274
,264,3,1,0.50338835
,265,0,1,0.50338835
,265,1,0,0.5010127
,265,2,0,0.5010137
,265,3,2,1.0
,266,0,2,1.0
,266,1,0,0.5010127
,266,2,1,0.5013594
,266,3,1,0.5010163
,267,0,1,0.50338835
,267,1,0,0.5010137
,267,2,2,1.0
,267,3,0,0.5010135
,268,0,2,1.0
,268,1,1,0.50135934
,268,2,1,0.5010163
,268,3,0,0.5010127
,269,0,0,0.5038143
,269,1,2,1.0
,269,2,0,0.5010136
,269,3,0,0.5010127
,270,0,3,1.0
,270,1,1,0.50338835
,270,2,0,0.5010126
,270,3,0,0.50101274
,271,0,0,0.50117254
,271,1,2,0.99999905
,271,2,0,0.50101274
,271,3,0,0.5010108
,272,0,2,1.0
,272,1,1,0.5010163
,272,2,0,0.5010126
,272,3,0,0.50584316
,273,0,1,0.50338835
,273,1,0,0.5010145
,273,2,0,0.50101274
,273,3,3,1.0
,274,0,2,1.0
,274,1,1,0.50135934
,274,2,0,0.5010126
,274,3,0,0.50354457
,275,0,1,0.50338835
,275,1,2,1.0
,275,2,0,0.5010137
,275,3,0,0.50101167
,276,0,2,1.0
,276,1,1,0.5010163
,276,2,1,0.5013563
,276,3,0,0.5010127
,277,0,1,0.50338835
