iter,t,j,argmax_state,max_prob
,178,0,3,1.0
,178,1,0,0.7292868
,178,2,1,0.56270057
,178,3,0,0.9492708
,179,0,0,0.9377173
,179,1,3,1.0
,179,2,0,0.7720624
,179,3,1,0.5233431
,180,0,1,0.7407831
,180,1,0,0.970745
,180,2,3,1.0
,180,3,0,0.9206221
,181,0,1,0.8597213
,181,1,0,0.87850964
,181,2,0,0.9710765
,181,3,2,1.0
,182,0,1,0.88032734
,182,1,3,1.0
,182,2,0,0.8786289
,182,3,0,0.9553032
,183,0,1,0.8833609
,183,1,0,0.9990693
,183,2,3,1.0
,183,3,1,0.562827
,184,0,1,0.8805978
,184,1,2,1.0
,184,2,0,0.97108364
,184,3,0,0.77181304
,185,0,1,0.86071515
,185,1,0,0.9790777
,185,2,0,0.8787431
,185,3,3,1.0
,186,0,1,0.7469565
,186,1,0,0.96164703
,186,2,3,1.0
,186,3,0,0.94926095
,187,0,0,0.90229696
,187,1,2,0.9999999
,187,2,0,0.9383388
,187,3,1,0.5235777
,188,0,2,1.0
,188,1,0,0.97535783
,188,2,1,0.74091595
,188,3,0,0.9205219
,189,0,0,0.9571977
,189,1,0,0.8793711
,189,2,1,0.8597796
,189,3,2,1.0
,190,0,1,0.52121603
,190,1,3,1.0
,190,2,1,0.88045937
,190,3,0,0.99921745
,191,0,0,0.9207245
,191,1,0,0.97106934
,191,2,1,0.8840816
,191,3,2,1.0
,192,0,2,1.0
,192,1,0,0.8785114
,192,2,1,0.88427365
,192,3,0,0.9553126
,193,0,0,0.99921745
,193,1,3,1.0
,193,2,1,0.88157433
,193,3,1,0.5628098
,194,0,2,1.0
,194,1,0,0.9710797
,194,2,1,0.8661437
,194,3,0,0.77182674
,195,0,0,0.94731045
,195,1,0,0.8787081
,195,2,1,0.7773692
,195,3,3,1.0
,196,0,1,0.7390706
,196,1,3,1.0
,196,2,0,0.72914916
,196,3,0,0.9707319
,197,0,1,0.8591846
,197,1,0,0.9707559
,197,2,3,1.0
,197,3,0,0.87864923
,198,0,1,0.87961835
,198,1,0,0.8786831
,198,2,0,0.9707214
,198,3,3,1.0
,199,0,1,0.87980795
,199,1,3,1.0
,199,2,0,0.8785939
,199,3,0,0.94928324
,200,0,1,0.8605663
,200,1,0,0.99681264
,200,2,3,1.0
,200,3,1,0.52341694
,201,0,1,0.74689084
,201,1,3,1.0
,201,2,0,0.93759143
,201,3,0,0.9206371
,202,0,0,0.9022841
,202,1,0,0.975435
,202,2,1,0.741023
,202,3,2,1.0
,203,0,2,1.0
,203,1,0,0.9612955
,203,2,1,0.8597931
,203,3,0,0.9473239
,204,0,0,0.99731827
,204,1,2,1.0
,204,2,1,0.880612
,204,3,1,0.7394165
,205,0,3,1.0
,205,1,0,0.9973178
,205,2,1,0.8841288
,205,3,1,0.8594044
,206,0,0,0.9990683
,206,1,3,1.0
,206,2,1,0.8847353
,206,3,1,0.88040584
,207,0,2,1.0
,207,1,0,0.9968558
,207,2,1,0.88497496
,207,3,1,0.8842201
,208,0,0,0.9973177
,208,1,3,1.0
,208,2,1,0.88486755
,208,3,1,0.8847494
,209,0,3,1.0
,209,1,0,0.9990683
,209,2,1,0.88476735
,209,3,1,0.8848274
,210,0,0,0.99685556
,210,1,2,1.0
,210,2,1,0.88442355
,210,3,1,0.88489497
,211,0,3,1.0
,211,1,0,0.99921745
,211,2,1,0.8815914
,211,3,1,0.8843075
,212,0,0,0.9968558
,212,1,2,1.0
,212,2,1,0.8661927
,212,3,1,0.8817091
,213,0,3,1.0
,213,1,0,0.9973209
,213,2,1,0.7773777
,213,3,1,0.86605835
,214,0,0,0.9375984
,214,1,3,1.0
,214,2,0,0.729185
,214,3,1,0.7772846
,215,0,1,0.74083114
,215,1,0,0.97075343
,215,2,3,1.0
,215,3,0,0.72919565
,216,0,1,0.8596273
,216,1,0,0.87857383
,216,2,0,0.93958664
,216,3,3,1.0
,217,0,1,0.8804636
,217,1,3,1.0
,217,2,1,0.7062869
,217,3,0,0.99681157
,218,0,1,0.88409805
,218,1,0,0.99680865
,218,2,1,0.7356328
,218,3,3,1.0
,219,0,1,0.8847017
,219,1,3,1.0
,219,2,0,0.7373877
,219,3,0,0.9470101
,220,0,1,0.88485944
,220,1,0,0.996816
,220,2,3,1.0
,220,3,1,0.5650226
,221,0,1,0.8848311
,221,1,3,1.0
,221,2,0,0.94701326
,221,3,0,0.7714768
,222,0,1,0.88486004
,222,1,0,0.9990701
,222,2,1,0.5650136
,222,3,3,1.0
,223,0,1,0.8848613
,223,1,2,1.0
,223,2,0,0.77136856
,223,3,0,0.97107774
,224,0,1,0.88430643
,224,1,0,0.9473195
,224,2,3,1.0
,224,3,0,0.8786041
,225,0,1,0.88158876
,225,1,1,0.73897207
,225,2,0,0.99906987
,225,3,3,1.0
,226,0,1,0.8662039
,226,1,1,0.8588333
,226,2,2,1.0
,226,3,0,0.9990825
,227,0,1,0.77757883
,227,1,1,0.8771858
,227,2,0,0.9973202
,227,3,2,0.9998406
,228,0,0,0.72921365
,228,1,1,0.8653372
,228,2,3,1.0
,228,3,0,0.9740387
,229,0,3,1.0
,229,1,1,0.77808875
,229,2,0,0.9380509
,229,3,0,0.8505349
,230,0,0,0.8493368
,230,1,0,0.71088606
,230,2,1,0.7586367
,230,3,3,1.0
,231,0,1,0.75660086
,231,1,3,1.0
,231,2,1,0.86304426
,231,3,0,0.99909467
,232,0,1,0.86193264
,232,1,0,0.9968589
,232,2,1,0.88119125
,232,3,2,1.0
,233,0,1,0.87757283
,233,1,3,1.0
,233,2,1,0.8842184
,233,3,0,0.99921745
,234,0,1,0.86541176
,234,1,0,0.9968558
,234,2,1,0.8848876
,234,3,2,1.0
,235,0,1,0.77717537
,235,1,3,1.0
,235,2,1,0.8848699
,235,3,0,0.99732006
,236,0,0,0.7292065
,236,1,0,0.9706927
,236,2,1,0.8848441
,236,3,3,1.0
,237,0,3,1.0
,237,1,0,0.8786651
,237,2,1,0.88485867
,237,3,0,0.9751544
,238,0,0,0.9380203
,238,1,3,1.0
,238,2,1,0.88483316
,238,3,0,0.96132475
,239,0,1,0.7349341
,239,1,0,0.9990831
,239,2,1,0.88499415
,239,3,2,1.0
,240,0,1,0.83768195
,240,1,2,1.0
,240,2,1,0.8850161
,240,3,0,0.9973192
,241,0,1,0.7699538
,241,1,0,0.99732053
,241,2,1,0.8848703
,241,3,3,1.0
,242,0,0,0.7305253
,242,1,3,1.0
,242,2,1,0.8847112
,242,3,0,0.9470116
,243,0,3,1.0
,243,1,0,0.9968155
,243,2,1,0.88414466
,243,3,1,0.5649807
,244,0,0,0.97510326
,244,1,3,1.0
,244,2,1,0.8806215
,244,3,0,0.7716228
,245,0,0,0.96131635
,245,1,0,0.9707399
,245,2,1,0.86071795
,245,3,3,1.0
,246,0,2,1.0
,246,1,0,0.8785326
,246,2,1,0.74714464
,246,3,0,0.9383522
,247,0,0,0.9753549
,247,1,3,1.0
,247,2,0,0.9023501
,247,3,1,0.7406814
,248,0,0,0.8794312
,248,1,0,0.9710759
,248,2,2,1.0
,248,3,1,0.859729
,249,0,3,1.0
,249,1,0,0.87861323
,249,2,0,0.94759125
,249,3,1,0.880457
,250,0,0,0.99906987
,250,1,3,1.0
,250,2,1,0.7329612
,250,3,1,0.88410693
,251,0,2,1.0
,251,1,0,0.99685615
,251,2,1,0.8373053
,251,3,1,0.88486904
,252,0,0,0.99732065
,252,1,3,1.0
,252,2,1,0.76986015
,252,3,1,0.8848666
,253,0,3,1.0
,253,1,0,0.93762857
,253,2,0,0.7305203
,253,3,1,0.8848338
,254,0,0,0.996815
,254,1,1,0.7406979
,254,2,3,1.0
,254,3,1,0.8848861
,255,0,3,1.0
,255,1,1,0.858975
,255,2,0,0.996807
,255,3,1,0.8848711
,256,0,0,0.99680674
,256,1,1,0.8770524
,256,2,3,1.0
,256,3,1,0.8848537
,257,0,3,1.0
,257,1,1,0.8651774
,257,2,0,0.99680674
,257,3,1,0.8847697
,258,0,0,0.9968085
,258,1,1,0.7772066
,258,2,3,1.0
,258,3,1,0.88429105
,259,0,3,1.0
,259,1,0,0.7286973
,259,2,0,0.9376158
,259,3,1,0.8815326
,260,0,0,0.99684
,260,1,3,0.999961
,260,2,1,0.74099666
,260,3,1,0.8661321
,261,0,3,1.0
,261,1,0,0.9968076
,261,2,1,0.8595593
,261,3,1,0.7773563
,262,0,0,0.97068554
,262,1,3,1.0
,262,2,1,0.87983614
,262,3,0,0.7292246
,263,0,0,0.87854725
,263,1,0,0.9377993
,263,2,1,0.8807613
,263,3,3,1.0
,264,0,3,1.0
,264,1,1,0.739751
,264,2,1,0.865916
,264,3,0,0.99906975
,265,0,0,0.9990825
,265,1,1,0.8559062
,265,2,1,0.77757365
,265,3,2,1.0
,266,0,2,1.0
,266,1,1,0.86117506
,266,2,0,0.7287353
,266,3,0,0.9473294
,267,0,0,0.99921757
,267,1,1,0.7761433
,267,2,3,1.0
,267,3,1,0.7389808
,268,0,2,1.0
,268,1,0,0.7290669
,268,2,0,0.9383961
,268,3,1,0.8587653
,269,0,0,0.99731815
,269,1,3,1.0
,269,2,1,0.7407391
,269,3,1,0.8770336
,270,0,3,1.0
,270,1,0,0.99680674
,270,2,1,0.8596103
,270,3,1,0.8651645
,271,0,0,0.99906796
,271,1,3,1.0
,271,2,1,0.88034123
,271,3,1,0.7771522
,272,0,2,1.0
,272,1,0,0.94767666
,272,2,1,0.8835948
,272,3,0,0.7288746
,273,0,0,0.99921757
,273,1,1,0.56485605
,273,2,1,0.881464
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.77133924
,274,2,1,0.86611545
,274,3,0,0.93839914
,275,0,0,0.99921757
,275,1,3,1.0
,275,2,1,0.77742904
,275,3,1,0.7405393
,276,0,2,1.0
,276,1,0,0.93840516
,276,2,0,0.7288101
,276,3,1,0.8590387
,277,0,0,0.99731815
,277,1,1,0.7405576
,277,2,3,1.0
,277,3,1,0.8770811
,278,0,3,1.0
,278,1,1,0.85895824
,278,2,0,0.996807
,278,3,1,0.8651659
,279,0,0,0.99680793
,279,1,1,0.8770882
,279,2,3,1.0
