iter,t,j,argmax_state,max_prob
,207,3,0,0.7690097
,208,0,0,0.81359076
,208,1,2,0.9141356
,208,2,0,0.77094185
,208,3,0,0.77094185
,209,0,2,1.0
,209,1,1,0.7667206
,209,2,1,0.50032115
,209,3,1,0.50032103
,210,0,0,0.81797945
,210,1,2,1.0
,210,2,0,0.75858736
,210,3,0,0.7585877
,211,0,2,0.99999976
,211,1,0,0.8183268
,211,2,0,0.76861435
,211,3,0,0.76862663
,212,0,0,0.81832683
,212,1,2,1.0
,212,2,0,0.7686336
,212,3,0,0.76898223
,213,0,2,1.0
,213,1,0,0.8183273
,213,2,0,0.7591417
,213,3,0,0.7689868
,214,0,0,0.81970614
,214,1,2,1.0
,214,2,1,0.5092254
,214,3,0,0.76874804
,215,0,0,0.77296114
,215,1,0,0.82119393
,215,2,3,0.75316095
,215,3,0,0.76175624
,216,0,0,0.50208145
,216,1,1,0.5072531
,216,2,1,0.9164305
,216,3,2,0.9999577
,217,0,0,0.53139305
,217,1,2,1.0
,217,2,0,0.51267046
,217,3,1,0.55434364
,218,0,0,0.75987625
,218,1,0,0.81804436
,218,2,0,0.7591518
,218,3,2,1.0
,219,0,0,0.7687794
,219,1,2,1.0
,219,2,0,0.7671016
,219,3,0,0.8197108
,220,0,0,0.7711189
,220,1,0,0.8136717
,220,2,2,1.0
,220,3,0,0.77283806
,221,0,0,0.50003964
,221,1,2,1.0
,221,2,1,0.7454173
,221,3,1,0.5022447
,222,0,0,0.76089793
,222,1,0,0.8133539
,222,2,0,0.7521612
,222,3,2,0.9999999
,223,0,1,0.5007197
,223,1,2,1.0
,223,2,1,0.5035783
,223,3,1,0.75893134
,224,0,0,0.7549014
,224,1,0,0.81789637
,224,2,2,0.999995
,224,3,1,0.62735313
,225,0,0,0.7666769
,225,1,0,0.76894087
,225,2,0,0.8119815
,225,3,3,1.0
,226,0,0,0.50188774
,226,1,0,0.50277925
,226,2,2,1.0
,226,3,1,0.97431123
,227,0,1,0.5348081
,227,1,1,0.51688594
,227,2,1,0.7491708
,227,3,2,1.0
,228,0,1,0.6172243
,228,1,0,0.7541741
,228,2,2,1.0
,228,3,0,0.81756103
,229,0,3,1.0
,229,1,0,0.7662044
,229,2,0,0.81986326
,229,3,0,0.7594001
,230,0,1,0.9729634
,230,1,1,0.5105376
,230,2,0,0.50496477
,230,3,2,1.0
,231,0,1,0.5367772
,231,1,2,1.0
,231,2,1,0.5156538
,231,3,1,0.748615
,232,0,0,0.7572936
,232,1,0,0.81797945
,232,2,0,0.75804335
,232,3,2,1.0
,233,0,0,0.768581
,233,1,2,1.0
,233,2,0,0.76860756
,233,3,0,0.81832683
,234,0,0,0.768979
,234,1,0,0.81832707
,234,2,0,0.7689818
,234,3,2,1.0
,235,0,0,0.7689405
,235,1,2,1.0
,235,2,0,0.7689963
,235,3,0,0.8183282
,236,0,0,0.76745194
,236,1,0,0.8196013
,236,2,0,0.76902384
,236,3,2,1.0
,237,0,2,1.0
,237,1,0,0.7692366
,237,2,0,0.76900715
,237,3,0,0.819594
,238,0,0,0.81964064
,238,1,2,1.0
,238,2,0,0.7690066
,238,3,0,0.76923525
,239,0,0,0.77077204
,239,1,0,0.8183198
,239,2,0,0.7689787
,239,3,2,1.0
,240,0,0,0.7690561
,240,1,2,1.0
,240,2,0,0.7689947
,240,3,0,0.81832683
,241,0,0,0.76894325
,241,1,0,0.8183282
,241,2,0,0.7689967
,241,3,2,1.0
,242,0,0,0.76745063
,242,1,2,1.0
,242,2,0,0.76902366
,242,3,0,0.81964606
,243,0,2,1.0
,243,1,0,0.818321
,243,2,0,0.7689802
,243,3,0,0.7707178
,244,0,0,0.8196012
,244,1,2,1.0
,244,2,0,0.7690229
,244,3,0,0.7675149
,245,0,0,0.7692368
,245,1,0,0.81959414
,245,2,0,0.7690053
,245,3,2,1.0
,246,0,2,1.0
,246,1,0,0.7692376
,246,2,0,0.76895213
,246,3,0,0.81964105
,247,0,0,0.81862307
,247,1,2,1.0
,247,2,0,0.7674333
,247,3,0,0.77080315
,248,0,0,0.73640877
,248,1,0,0.81941354
,248,2,2,1.0
,248,3,0,0.7691049
,249,0,2,0.91060644
,249,1,0,0.76357776
,249,2,0,0.8214111
,249,3,0,0.7710716
,250,0,1,0.7675555
,250,1,2,1.0
,250,2,0,0.50178427
,250,3,1,0.500421
,251,0,2,1.0
,251,1,0,0.8179764
,251,2,0,0.75818956
,251,3,0,0.7585851
,252,0,0,0.8182165
,252,1,2,0.9999999
,252,2,0,0.75556433
,252,3,0,0.7685806
,253,0,2,1.0
,253,1,0,0.8183455
,253,2,1,0.6020369
,253,3,0,0.76573807
,254,0,0,0.8165832
,254,1,0,0.7666034
,254,2,3,1.0
,254,3,0,0.764721
,255,0,2,1.0
,255,1,0,0.7673139
,255,2,1,0.8943135
,255,3,0,0.76724696
,256,0,0,0.817258
,256,1,0,0.7662874
,256,2,3,1.0
,256,3,0,0.766285
,257,0,2,1.0
,257,1,0,0.76938593
,257,2,1,0.62999
,257,3,0,0.76938784
,258,0,0,0.81829643
,258,1,0,0.76887745
,258,2,2,1.0
,258,3,0,0.7689332
,259,0,2,1.0
,259,1,0,0.767448
,259,2,0,0.8196475
,259,3,0,0.7690211
,260,0,0,0.81831974
,260,1,2,1.0
,260,2,0,0.77077204
,260,3,0,0.768977
,261,0,2,1.0
,261,1,0,0.818328
,261,2,0,0.7690594
,261,3,0,0.76894015
,262,0,0,0.8196012
,262,1,2,1.0
,262,2,0,0.76902896
,262,3,0,0.76745194
,263,0,0,0.7692344
,263,1,0,0.8197057
,263,2,0,0.76908565
,263,3,2,1.0
,264,0,2,1.0
,264,1,0,0.7729076
,264,2,0,0.77112365
,264,3,0,0.81366694
,265,0,1,0.74729586
,265,1,1,0.5002381
,265,2,1,0.5003955
,265,3,2,1.0
,266,0,2,1.0
,266,1,0,0.75862616
,266,2,0,0.7570037
,266,3,0,0.8193058
,267,0,0,0.8183193
,267,1,0,0.7685513
,267,2,2,1.0
,267,3,0,0.7707583
,268,0,2,1.0
,268,1,0,0.7673979
,268,2,0,0.81966585
,268,3,0,0.7691044
,269,0,1,0.5215768
,269,1,2,1.0
,269,2,0,0.76961005
,269,3,0,0.76779354
,270,0,3,1.0
,270,1,0,0.8124946
,270,2,0,0.7661252
,270,3,0,0.7654831
,271,0,1,0.9349325
,271,1,2,0.99999917
,271,2,0,0.54993093
,271,3,0,0.5320848
,272,0,2,1.0
,272,1,0,0.81789273
,272,2,0,0.7567293
,272,3,1,0.6139396
,273,0,0,0.8127883
,273,1,0,0.768345
,273,2,0,0.7662392
,273,3,3,1.0
,274,0,2,1.0
,274,1,0,0.5506698
,274,2,0,0.5527871
,274,3,1,0.9342387
,275,0,0,0.81808513
,275,1,2,1.0
,275,2,0,0.7606759
,275,3,0,0.7434622
,276,0,2,1.0
,276,1,0,0.81971717
,276,2,0,0.7671347
,276,3,0,0.7682035
,277,0,0,0.81366026
,277,1,0,0.77301824
,277,2,2,0.99993753
,277,3,0,0.77119124
,278,0,2,1.0
,278,1,0,0.5028077
,278,2,1,0.8693192
