iter,t,j,argmax_state,max_prob
,188,3,0,0.61959326
,189,0,0,0.8665052
,189,1,0,0.67756426
,189,2,1,0.60461086
,189,3,3,1.0
,190,0,1,0.57278496
,190,1,2,0.9934952
,190,2,1,0.60620695
,190,3,0,0.9262222
,191,0,0,0.6584593
,191,1,0,0.87134796
,191,2,1,0.606162
,191,3,2,1.0
,192,0,2,1.0
,192,1,0,0.67729497
,192,2,1,0.6061142
,192,3,0,0.8662763
,193,0,0,0.9502464
,193,1,2,1.0
,193,2,1,0.606268
,193,3,1,0.57458997
,194,0,2,1.0
,194,1,0,0.8709375
,194,2,1,0.6057738
,194,3,0,0.6196426
,195,0,0,0.86510164
,195,1,0,0.64247507
,195,2,1,0.5965036
,195,3,3,1.0
,196,0,1,0.656922
,196,1,3,1.0
,196,2,0,0.59863985
,196,3,1,0.6682852
,197,0,1,0.676891
,197,1,1,0.6664952
,197,2,2,0.9999504
,197,3,0,0.5429805
,198,0,1,0.6089618
,198,1,0,0.6159829
,198,2,0,0.8710258
,198,3,3,1.0
,199,0,1,0.60569835
,199,1,3,1.0
,199,2,0,0.63998926
,199,3,0,0.810079
,200,0,1,0.6053088
,200,1,0,0.92631865
,200,2,3,1.0
,200,3,1,0.57439363
,201,0,1,0.597497
,201,1,2,1.0
,201,2,0,0.8080102
,201,3,0,0.66678554
,202,0,0,0.58777636
,202,1,1,0.5749694
,202,2,1,0.65859944
,202,3,2,1.0
,203,0,2,1.0
,203,1,0,0.6582566
,203,2,1,0.6086794
,203,3,0,0.8659842
,204,0,0,0.9502493
,204,1,2,1.0
,204,2,1,0.6064157
,204,3,1,0.58494467
,205,0,2,1.0
,205,1,0,0.94164896
,205,2,1,0.60635775
,205,3,1,0.6053865
,206,0,0,0.9503269
,206,1,3,1.0
,206,2,1,0.60577977
,206,3,1,0.6057358
,207,0,2,1.0
,207,1,0,0.9138536
,207,2,1,0.6064261
,207,3,1,0.60642415
,208,0,0,0.95207226
,208,1,3,0.99999917
,208,2,1,0.60806906
,208,3,1,0.6080688
,209,0,2,0.9997746
,209,1,0,0.58644295
,209,2,1,0.6749147
,209,3,1,0.6749147
,210,0,0,0.9502167
,210,1,2,1.0
,210,2,1,0.60959727
,210,3,1,0.60959816
,211,0,2,0.9999988
,211,1,0,0.9502404
