iter,t,j,evidence_class,evidence_is_onehot
,2847,3,0,True
,2848,0,0,True
,2848,1,0,True
,2848,2,0,True
,2848,3,0,True
,2849,0,0,True
,2849,1,0,True
,2849,2,0,True
,2849,3,0,True
,2850,0,0,True
,2850,1,0,True
,2850,2,0,True
,2850,3,0,True
,2851,0,0,True
,2851,1,0,True
,2851,2,0,True
,2851,3,0,True
,2852,0,0,True
,2852,1,0,True
,2852,2,0,True
,2852,3,0,True
,2853,0,0,True
,2853,1,0,True
,2853,2,0,True
,2853,3,0,True
,2854,0,0,True
,2854,1,0,True
,2854,2,0,True
,2854,3,0,True
,2855,0,0,True
,2855,1,0,True
,2855,2,0,True
,2855,3,0,True
,2856,0,0,True
,2856,1,0,True
,2856,2,0,True
,2856,3,0,True
,2857,0,0,True
,2857,1,0,True
,2857,2,0,True
,2857,3,0,True
,2858,0,0,True
,2858,1,0,True
,2858,2,0,True
,2858,3,0,True
,2859,0,0,True
,2859,1,0,True
,2859,2,0,True
,2859,3,0,True
,2860,0,0,True
,2860,1,0,True
,2860,2,0,True
,2860,3,0,True
,2861,0,0,True
,2861,1,0,True
,2861,2,0,True
,2861,3,0,True
,2862,0,0,True
,2862,1,0,True
,2862,2,0,True
,2862,3,0,True
,2863,0,0,True
,2863,1,0,True
,2863,2,0,True
,2863,3,0,True
,2864,0,0,True
,2864,1,0,True
,2864,2,0,True
,2864,3,0,True
,2865,0,0,True
,2865,1,0,True
,2865,2,0,True
,2865,3,0,True
,2866,0,0,True
,2866,1,0,True
,2866,2,0,True
,2866,3,0,True
,2867,0,0,True
,2867,1,0,True
,2867,2,0,True
,2867,3,0,True
,2868,0,0,True
,2868,1,0,True
,2868,2,0,True
,2868,3,0,True
,2869,0,0,True
,2869,1,0,True
,2869,2,0,True
,2869,3,0,True
,2870,0,0,True
,2870,1,0,True
,2870,2,0,True
,2870,3,0,True
,2871,0,0,True
,2871,1,0,True
,2871,2,0,True
,2871,3,0,True
,2872,0,0,True
,2872,1,0,True
,2872,2,0,True
,2872,3,0,True
,2873,0,0,True
,2873,1,0,True
,2873,2,0,True
,2873,3,0,True
,2874,0,0,True
,2874,1,0,True
,2874,2,0,True
,2874,3,0,True
,2875,0,0,True
,2875,1,0,True
,2875,2,0,True
,2875,3,0,True
,2876,0,0,True
,2876,1,0,True
,2876,2,0,True
,2876,3,0,True
,2877,0,0,True
,2877,1,0,True
,2877,2,0,True
,2877,3,0,True
,2878,0,0,True
,2878,1,0,True
,2878,2,0,True
,2878,3,0,True
,2879,0,0,True
,2879,1,0,True
,2879,2,0,True
,2879,3,0,True
,2880,0,0,True
,2880,1,0,True
,2880,2,0,True
,2880,3,0,True
,2881,0,0,True
,2881,1,0,True
,2881,2,0,True
,2881,3,0,True
,2882,0,0,True
,2882,1,0,True
,2882,2,0,True
,2882,3,0,True
,2883,0,0,True
,2883,1,0,True
,2883,2,0,True
,2883,3,0,True
,2884,0,0,True
,2884,1,0,True
,2884,2,0,True
,2884,3,0,True
,2885,0,0,True
,2885,1,0,True
,2885,2,0,True
,2885,3,0,True
,2886,0,0,True
,2886,1,0,True
,2886,2,0,True
,2886,3,0,True
,2887,0,0,True
,2887,1,0,True
,2887,2,0,True
,2887,3,0,True
,2888,0,0,True
,2888,1,0,True
,2888,2,0,True
,2888,3,0,True
,2889,0,0,True
,2889,1,0,True
,2889,2,0,True
,2889,3,0,True
,2890,0,0,True
,2890,1,0,True
,2890,2,0,True
,2890,3,0,True
,2891,0,0,True
,2891,1,0,True
,2891,2,0,True
,2891,3,0,True
,2892,0,0,True
,2892,1,0,True
,2892,2,0,True
,2892,3,0,True
,2893,0,0,True
,2893,1,0,True
,2893,2,0,True
,2893,3,0,True
,2894,0,0,True
,2894,1,0,True
,2894,2,0,True
,2894,3,0,True
,2895,0,0,True
,2895,1,0,True
,2895,2,0,True
,2895,3,0,True
,2896,0,0,True
,2896,1,0,True
,2896,2,0,True
,2896,3,0,True
,2897,0,0,True
,2897,1,0,True
,2897,2,0,True
,2897,3,0,True
,2898,0,0,True
,2898,1,0,True
,2898,2,0,True
,2898,3,0,True
,2899,0,0,True
,2899,1,0,True
,2899,2,0,True
,2899,3,0,True
,2900,0,0,True
,2900,1,0,True
,2900,2,0,True
,2900,3,0,True
,2901,0,0,True
,2901,1,0,True
,2901,2,0,True
,2901,3,0,True
,2902,0,0,True
,2902,1,0,True
,2902,2,0,True
,2902,3,0,True
,2903,0,0,True
,2903,1,0,True
,2903,2,0,True
,2903,3,0,True
,2904,0,0,True
,2904,1,0,True
,2904,2,0,True
,2904,3,0,True
,2905,0,0,True
,2905,1,0,True
,2905,2,0,True
,2905,3,2,True
,2906,0,0,True
,2906,1,0,True
,2906,2,0,True
,2906,3,0,True
,2907,0,0,True
,2907,1,0,True
,2907,2,0,True
,2907,3,0,True
,2908,0,0,True
,2908,1,0,True
,2908,2,0,True
,2908,3,0,True
,2909,0,0,True
,2909,1,0,True
,2909,2,4,True
,2909,3,0,True
,2910,0,0,True
,2910,1,0,True
,2910,2,0,True
,2910,3,0,True
,2911,0,0,True
,2911,1,0,True
,2911,2,0,True
,2911,3,0,True
,2912,0,0,True
,2912,1,0,True
,2912,2,0,True
,2912,3,0,True
,2913,0,0,True
,2913,1,0,True
,2913,2,0,True
,2913,3,0,True
,2914,0,0,True
,2914,1,0,True
,2914,2,0,True
,2914,3,0,True
,2915,0,0,True
,2915,1,0,True
,2915,2,0,True
,2915,3,0,True
,2916,0,0,True
,2916,1,0,True
,2916,2,0,True
,2916,3,0,True
,2917,0,0,True
,2917,1,0,True
,2917,2,0,True
,2917,3,0,True
,2918,0,0,True
,2918,1,0,True
,2918,2,0,True
,2918,3,0,True
,2919,0,0,True
,2919,1,0,True
,2919,2,0,True
,2919,3,0,True
,2920,0,0,True
,2920,1,0,True
,2920,2,0,True
,2920,3,0,True
,2921,0,0,True
,2921,1,0,True
,2921,2,0,True
,2921,3,0,True
,2922,0,0,True
,2922,1,0,True
,2922,2,0,True
,2922,3,0,True
,2923,0,0,True
,2923,1,0,True
,2923,2,0,True
,2923,3,0,True
,2924,0,0,True
,2924,1,0,True
,2924,2,0,True
,2924,3,0,True
,2925,0,0,True
,2925,1,0,True
,2925,2,0,True
,2925,3,0,True
,2926,0,0,True
,2926,1,0,True
,2926,2,0,True
,2926,3,0,True
,2927,0,0,True
,2927,1,0,True
,2927,2,0,True
,2927,3,0,True
,2928,0,0,True
,2928,1,0,True
,2928,2,0,True
,2928,3,0,True
,2929,0,0,True
,2929,1,0,True
,2929,2,0,True
,2929,3,0,True
,2930,0,0,True
,2930,1,0,True
,2930,2,0,True
,2930,3,0,True
,2931,0,0,True
,2931,1,0,True
,2931,2,0,True
,2931,3,0,True
,2932,0,0,True
,2932,1,0,True
,2932,2,0,True
,2932,3,0,True
,2933,0,0,True
,2933,1,0,True
,2933,2,0,True
,2933,3,0,True
,2934,0,0,True
,2934,1,0,True
,2934,2,0,True
,2934,3,0,True
,2935,0,0,True
,2935,1,0,True
,2935,2,0,True
,2935,3,0,True
,2936,0,0,True
,2936,1,0,True
,2936,2,0,True
,2936,3,0,True
,2937,0,0,True
,2937,1,0,True
,2937,2,0,True
,2937,3,0,True
,2938,0,0,True
,2938,1,0,True
,2938,2,0,True
,2938,3,0,True
,2939,0,0,True
,2939,1,0,True
,2939,2,0,True
,2939,3,0,True
,2940,0,0,True
,2940,1,0,True
,2940,2,0,True
,2940,3,0,True
,2941,0,0,True
,2941,1,0,True
,2941,2,0,True
,2941,3,0,True
,2942,0,0,True
,2942,1,0,True
,2942,2,0,True
,2942,3,0,True
,2943,0,0,True
,2943,1,0,True
,2943,2,0,True
,2943,3,0,True
,2944,0,0,True
,2944,1,0,True
,2944,2,0,True
,2944,3,0,True
,2945,0,0,True
,2945,1,0,True
,2945,2,0,True
,2945,3,0,True
,2946,0,0,True
,2946,1,0,True
,2946,2,0,True
,2946,3,0,True
,2947,0,0,True
,2947,1,0,True
,2947,2,0,True
,2947,3,0,True
,2948,0,0,True
,2948,1,0,True
,2948,2,5,True
,2948,3,0,True
,2949,0,0,True
,2949,1,0,True
,2949,2,0,True
,2949,3,0,True
,2950,0,0,True
,2950,1,0,True
,2950,2,0,True
,2950,3,0,True
,2951,0,0,True
,2951,1,0,True
,2951,2,0,True
,2951,3,0,True
,2952,0,0,True
,2952,1,0,True
,2952,2,0,True
,2952,3,0,True
,2953,0,0,True
,2953,1,0,True
,2953,2,0,True
,2953,3,0,True
,2954,0,0,True
,2954,1,0,True
,2954,2,0,True
,2954,3,0,True
,2955,0,0,True
,2955,1,0,True
,2955,2,0,True
,2955,3,0,True
,2956,0,0,True
,2956,1,0,True
,2956,2,0,True
,2956,3,0,True
,2957,0,0,True
,2957,1,0,True
,2957,2,0,True
,2957,3,0,True
,2958,0,0,True
,2958,1,0,True
,2958,2,0,True
,2958,3,0,True
,2959,0,0,True
,2959,1,0,True
,2959,2,0,True
,2959,3,0,True
,2960,0,0,True
,2960,1,0,True
,2960,2,0,True
,2960,3,0,True
,2961,0,0,True
,2961,1,0,True
,2961,2,0,True
,2961,3,0,True
,2962,0,0,True
,2962,1,0,True
,2962,2,0,True
,2962,3,0,True
,2963,0,0,True
,2963,1,0,True
,2963,2,0,True
,2963,3,0,True
,2964,0,0,True
,2964,1,0,True
,2964,2,0,True
,2964,3,0,True
,2965,0,0,True
,2965,1,0,True
,2965,2,0,True
,2965,3,0,True
,2966,0,0,True
,2966,1,0,True
,2966,2,0,True
,2966,3,0,True
,2967,0,0,True
,2967,1,0,True
,2967,2,0,True
,2967,3,0,True
,2968,0,0,True
,2968,1,0,True
,2968,2,0,True
,2968,3,0,True
,2969,0,0,True
,2969,1,0,True
,2969,2,0,True
,2969,3,0,True
,2970,0,0,True
,2970,1,0,True
,2970,2,0,True
,2970,3,0,True
,2971,0,0,True
,2971,1,0,True
,2971,2,0,True
,2971,3,0,True
,2972,0,0,True
,2972,1,0,True
,2972,2,0,True
,2972,3,0,True
,2973,0,0,True
,2973,1,0,True
,2973,2,0,True
,2973,3,0,True
,2974,0,0,True
,2974,1,0,True
,2974,2,0,True
,2974,3,0,True
,2975,0,0,True
,2975,1,0,True
,2975,2,0,True
,2975,3,0,True
,2976,0,0,True
,2976,1,0,True
,2976,2,0,True
,2976,3,0,True
,2977,0,0,True
,2977,1,0,True
,2977,2,0,True
,2977,3,0,True
,2978,0,0,True
,2978,1,0,True
,2978,2,0,True
,2978,3,0,True
,2979,0,0,True
,2979,1,0,True
,2979,2,0,True
,2979,3,0,True
,2980,0,0,True
,2980,1,0,True
,2980,2,0,True
,2980,3,0,True
,2981,0,0,True
,2981,1,0,True
,2981,2,0,True
,2981,3,0,True
,2982,0,0,True
,2982,1,0,True
,2982,2,0,True
,2982,3,0,True
,2983,0,0,True
,2983,1,0,True
,2983,2,0,True
,2983,3,0,True
,2984,0,0,True
,2984,1,0,True
,2984,2,0,True
,2984,3,0,True
,2985,0,0,True
,2985,1,0,True
,2985,2,0,True
,2985,3,0,True
,2986,0,0,True
,2986,1,0,True
,2986,2,0,True
,2986,3,0,True
,2987,0,0,True
,2987,1,0,True
,2987,2,0,True
,2987,3,0,True
,2988,0,0,True
,2988,1,0,True
,2988,2,0,True
,2988,3,0,True
,2989,0,0,True
,2989,1,0,True
,2989,2,0,True
,2989,3,0,True
,2990,0,0,True
,2990,1,0,True
,2990,2,0,True
,2990,3,0,True
,2991,0,0,True
,2991,1,0,True
,2991,2,0,True
,2991,3,0,True
,2992,0,0,True
,2992,1,0,True
,2992,2,0,True
,2992,3,0,True
,2993,0,0,True
,2993,1,0,True
,2993,2,0,True
,2993,3,0,True
,2994,0,0,True
,2994,1,0,True
,2994,2,0,True
,2994,3,0,True
,2995,0,0,True
,2995,1,0,True
,2995,2,0,True
,2995,3,0,True
,2996,0,0,True
,2996,1,0,True
,2996,2,0,True
,2996,3,0,True
,2997,0,0,True
,2997,1,0,True
,2997,2,0,True
,2997,3,0,True
,2998,0,0,True
,2998,1,0,True
,2998,2,0,True
,2998,3,0,True
,2999,0,0,True
,2999,1,0,True
,2999,2,0,True
,2999,3,0,True
,3000,0,0,True
,3000,1,0,True
,3000,2,0,True
,3000,3,0,True
,3001,0,0,True
,3001,1,0,True
,3001,2,0,True
,3001,3,0,True
,3002,0,0,True
,3002,1,0,True
,3002,2,0,True
,3002,3,0,True
,3003,0,0,True
,3003,1,0,True
,3003,2,0,True
,3003,3,0,True
,3004,0,0,True
,3004,1,0,True
,3004,2,0,True
,3004,3,0,True
,3005,0,0,True
,3005,1,0,True
,3005,2,0,True
,3005,3,0,True
,3006,0,0,True
,3006,1,0,True
,3006,2,0,True
,3006,3,0,True
,3007,0,0,True
,3007,1,0,True
,3007,2,0,True
,3007,3,0,True
,3008,0,0,True
,3008,1,0,True
,3008,2,0,True
,3008,3,0,True
,3009,0,0,True
,3009,1,0,True
,3009,2,0,True
,3009,3,0,True
,3010,0,0,True
,3010,1,0,True
,3010,2,0,True
,3010,3,0,True
,3011,0,0,True
,3011,1,0,True
,3011,2,0,True
,3011,3,0,True
,3012,0,0,True
,3012,1,0,True
,3012,2,0,True
,3012,3,0,True
,3013,0,0,True
,3013,1,0,True
,3013,2,0,True
,3013,3,0,True
,3014,0,0,True
,3014,1,0,True
,3014,2,0,True
,3014,3,0,True
,3015,0,0,True
,3015,1,0,True
,3015,2,0,True
,3015,3,0,True
,3016,0,0,True
,3016,1,0,True
,3016,2,0,True
,3016,3,0,True
,3017,0,0,True
,3017,1,0,True
,3017,2,0,True
,3017,3,0,True
,3018,0,0,True
,3018,1,0,True
,3018,2,0,True
,3018,3,0,True
,3019,0,0,True
,3019,1,0,True
,3019,2,0,True
,3019,3,0,True
,3020,0,0,True
,3020,1,0,True
,3020,2,0,True
,3020,3,0,True
,3021,0,0,True
,3021,1,0,True
,3021,2,0,True
,3021,3,0,True
,3022,0,0,True
,3022,1,0,True
,3022,2,0,True
,3022,3,0,True
,3023,0,0,True
,3023,1,0,True
,3023,2,0,True
,3023,3,0,True
,3024,0,0,True
,3024,1,0,True
,3024,2,0,True
,3024,3,0,True
,3025,0,0,True
,3025,1,0,True
,3025,2,0,True
,3025,3,0,True
,3026,0,0,True
,3026,1,0,True
,3026,2,0,True
,3026,3,0,True
,3027,0,0,True
,3027,1,0,True
,3027,2,0,True
,3027,3,0,True
,3028,0,0,True
,3028,1,0,True
,3028,2,0,True
,3028,3,0,True
,3029,0,0,True
,3029,1,0,True
,3029,2,0,True
,3029,3,0,True
,3030,0,0,True
,3030,1,0,True
,3030,2,0,True
,3030,3,0,True
,3031,0,0,True
,3031,1,0,True
,3031,2,0,True
,3031,3,0,True
,3032,0,0,True
,3032,1,0,True
,3032,2,0,True
,3032,3,0,True
,3033,0,0,True
,3033,1,0,True
,3033,2,0,True
,3033,3,0,True
,3034,0,0,True
,3034,1,0,True
,3034,2,0,True
,3034,3,0,True
,3035,0,0,True
,3035,1,0,True
,3035,2,0,True
,3035,3,0,True
,3036,0,0,True
,3036,1,0,True
,3036,2,0,True
,3036,3,0,True
,3037,0,0,True
,3037,1,0,True
,3037,2,0,True
,3037,3,0,True
,3038,0,0,True
,3038,1,0,True
,3038,2,0,True
,3038,3,0,True
,3039,0,0,True
,3039,1,0,True
,3039,2,0,True
,3039,3,0,True
,3040,0,0,True
,3040,1,0,True
,3040,2,0,True
,3040,3,0,True
,3041,0,0,True
,3041,1,0,True
,3041,2,0,True
,3041,3,0,True
,3042,0,0,True
,3042,1,0,True
,3042,2,0,True
,3042,3,0,True
,3043,0,0,True
,3043,1,0,True
,3043,2,0,True
,3043,3,0,True
,3044,0,0,True
,3044,1,0,True
,3044,2,0,True
,3044,3,0,True
,3045,0,0,True
,3045,1,0,True
,3045,2,0,True
,3045,3,0,True
,3046,0,0,True
,3046,1,0,True
,3046,2,0,True
,3046,3,0,True
,3047,0,0,True
,3047,1,0,True
,3047,2,0,True
,3047,3,0,True
,3048,0,0,True
,3048,1,0,True
,3048,2,0,True
,3048,3,0,True
,3049,0,0,True
,3049,1,0,True
,3049,2,0,True
,3049,3,0,True
,3050,0,0,True
,3050,1,0,True
,3050,2,0,True
,3050,3,0,True
,3051,0,0,True
,3051,1,0,True
,3051,2,0,True
,3051,3,0,True
,3052,0,0,True
,3052,1,0,True
,3052,2,0,True
,3052,3,0,True
,3053,0,0,True
,3053,1,0,True
,3053,2,0,True
,3053,3,0,True
,3054,0,0,True
,3054,1,0,True
,3054,2,0,True
,3054,3,0,True
,3055,0,0,True
,3055,1,0,True
,3055,2,0,True
,3055,3,0,True
,3056,0,0,True
,3056,1,0,True
,3056,2,0,True
,3056,3,0,True
,3057,0,0,True
,3057,1,0,True
,3057,2,0,True
,3057,3,0,True
,3058,0,0,True
,3058,1,0,True
,3058,2,0,True
,3058,3,0,True
,3059,0,0,True
,3059,1,0,True
,3059,2,0,True
,3059,3,0,True
,3060,0,0,True
,3060,1,0,True
,3060,2,0,True
,3060,3,0,True
,3061,0,0,True
,3061,1,0,True
,3061,2,0,True
,3061,3,0,True
,3062,0,0,True
,3062,1,0,True
,3062,2,0,True
,3062,3,0,True
,3063,0,0,True
,3063,1,0,True
,3063,2,0,True
,3063,3,0,True
,3064,0,0,True
,3064,1,0,True
,3064,2,0,True
,3064,3,0,True
,3065,0,0,True
,3065,1,0,True
,3065,2,0,True
,3065,3,0,True
,3066,0,0,True
,3066,1,0,True
,3066,2,0,True
,3066,3,0,True
,3067,0,0,True
,3067,1,0,True
,3067,2,0,True
,3067,3,0,True
,3068,0,0,True
,3068,1,0,True
,3068,2,0,True
,3068,3,0,True
,3069,0,0,True
,3069,1,0,True
,3069,2,0,True
,3069,3,0,True
,3070,0,0,True
,3070,1,0,True
,3070,2,0,True
,3070,3,0,True
,3071,0,0,True
,3071,1,0,True
,3071,2,0,True
,3071,3,0,True
,3072,0,0,True
,3072,1,0,True
,3072,2,0,True
,3072,3,0,True
,3073,0,0,True
,3073,1,0,True
,3073,2,0,True
,3073,3,0,True
,3074,0,0,True
,3074,1,0,True
,3074,2,0,True
,3074,3,0,True
,3075,0,0,True
,3075,1,0,True
,3075,2,0,True
,3075,3,0,True
,3076,0,0,True
,3076,1,0,True
,3076,2,0,True
,3076,3,0,True
,3077,0,0,True
,3077,1,0,True
,3077,2,0,True
,3077,3,0,True
,3078,0,0,True
,3078,1,0,True
,3078,2,0,True
,3078,3,0,True
,3079,0,0,True
,3079,1,0,True
,3079,2,0,True
,3079,3,0,True
,3080,0,0,True
,3080,1,0,True
,3080,2,0,True
,3080,3,0,True
,3081,0,0,True
,3081,1,0,True
,3081,2,0,True
,3081,3,0,True
,3082,0,0,True
,3082,1,0,True
,3082,2,0,True
,3082,3,0,True
,3083,0,0,True
,3083,1,0,True
,3083,2,0,True
,3083,3,0,True
,3084,0,0,True
,3084,1,0,True
,3084,2,0,True
,3084,3,0,True
,3085,0,0,True
,3085,1,0,True
,3085,2,0,True
,3085,3,0,True
,3086,0,0,True
,3086,1,0,True
,3086,2,0,True
,3086,3,0,True
,3087,0,0,True
,3087,1,0,True
,3087,2,0,True
,3087,3,0,True
,3088,0,0,True
,3088,1,0,True
,3088,2,0,True
,3088,3,0,True
,3089,0,0,True
,3089,1,0,True
,3089,2,0,True
,3089,3,0,True
,3090,0,0,True
,3090,1,0,True
,3090,2,0,True
,3090,3,0,True
,3091,0,0,True
,3091,1,0,True
,3091,2,0,True
,3091,3,0,True
,3092,0,0,True
,3092,1,0,True
,3092,2,0,True
,3092,3,0,True
,3093,0,0,True
,3093,1,0,True
,3093,2,0,True
,3093,3,0,True
,3094,0,0,True
,3094,1,0,True
,3094,2,0,True
,3094,3,0,True
,3095,0,0,True
,3095,1,0,True
,3095,2,0,True
,3095,3,0,True
,3096,0,0,True
,3096,1,0,True
,3096,2,0,True
,3096,3,0,True
,3097,0,0,True
,3097,1,0,True
,3097,2,0,True
,3097,3,0,True
,3098,0,0,True
,3098,1,0,True
,3098,2,0,True
,3098,3,0,True
,3099,0,0,True
,3099,1,0,True
,3099,2,0,True
,3099,3,0,True
,3100,0,0,True
,3100,1,0,True
,3100,2,0,True
,3100,3,0,True
,3101,0,0,True
,3101,1,0,True
,3101,2,0,True
,3101,3,0,True
,3102,0,0,True
,3102,1,0,True
,3102,2,0,True
,3102,3,0,True
,3103,0,0,True
,3103,1,0,True
,3103,2,0,True
,3103,3,0,True
,3104,0,0,True
,3104,1,0,True
,3104,2,0,True
,3104,3,0,True
,3105,0,0,True
,3105,1,0,True
,3105,2,0,True
,3105,3,0,True
,3106,0,0,True
,3106,1,0,True
,3106,2,0,True
,3106,3,0,True
,3107,0,0,True
,3107,1,0,True
,3107,2,0,True
,3107,3,0,True
,3108,0,0,True
,3108,1,0,True
,3108,2,0,True
,3108,3,0,True
,3109,0,0,True
,3109,1,0,True
,3109,2,0,True
,3109,3,0,True
,3110,0,0,True
,3110,1,0,True
,3110,2,0,True
,3110,3,0,True
,3111,0,0,True
,3111,1,0,True
,3111,2,0,True
,3111,3,0,True
,3112,0,0,True
,3112,1,0,True
,3112,2,0,True
,3112,3,0,True
,3113,0,0,True
,3113,1,0,True
,3113,2,0,True
,3113,3,0,True
,3114,0,0,True
,3114,1,0,True
,3114,2,0,True
,3114,3,0,True
,3115,0,0,True
,3115,1,0,True
,3115,2,0,True
,3115,3,0,True
,3116,0,0,True
,3116,1,0,True
,3116,2,0,True
,3116,3,0,True
,3117,0,0,True
,3117,1,0,True
,3117,2,0,True
,3117,3,0,True
,3118,0,0,True
,3118,1,0,True
,3118,2,0,True
,3118,3,0,True
,3119,0,0,True
,3119,1,0,True
,3119,2,0,True
,3119,3,0,True
,3120,0,0,True
,3120,1,0,True
,3120,2,0,True
,3120,3,0,True
,3121,0,0,True
,3121,1,0,True
,3121,2,0,True
,3121,3,0,True
,3122,0,0,True
,3122,1,0,True
,3122,2,0,True
,3122,3,0,True
,3123,0,0,True
,3123,1,0,True
,3123,2,0,True
,3123,3,0,True
,3124,0,0,True
,3124,1,0,True
,3124,2,0,True
,3124,3,0,True
,3125,0,0,True
,3125,1,0,True
,3125,2,0,True
,3125,3,0,True
,3126,0,0,True
,3126,1,0,True
,3126,2,0,True
,3126,3,0,True
,3127,0,0,True
,3127,1,0,True
,3127,2,0,True
,3127,3,0,True
,3128,0,0,True
,3128,1,0,True
,3128,2,0,True
,3128,3,0,True
,3129,0,0,True
,3129,1,0,True
,3129,2,0,True
,3129,3,0,True
,3130,0,0,True
,3130,1,0,True
,3130,2,0,True
,3130,3,0,True
,3131,0,0,True
,3131,1,0,True
,3131,2,0,True
,3131,3,0,True
,3132,0,0,True
,3132,1,0,True
,3132,2,0,True
,3132,3,0,True
,3133,0,0,True
,3133,1,0,True
,3133,2,0,True
,3133,3,0,True
,3134,0,0,True
,3134,1,0,True
,3134,2,0,True
,3134,3,0,True
,3135,0,0,True
,3135,1,0,True
,3135,2,0,True
,3135,3,0,True
,3136,0,0,True
,3136,1,0,True
,3136,2,0,True
,3136,3,0,True
,3137,0,0,True
,3137,1,0,True
,3137,2,0,True
,3137,3,0,True
,3138,0,0,True
,3138,1,0,True
,3138,2,0,True
,3138,3,0,True
,3139,0,0,True
,3139,1,0,True
,3139,2,0,True
,3139,3,0,True
,3140,0,0,True
,3140,1,0,True
,3140,2,0,True
,3140,3,0,True
,3141,0,0,True
,3141,1,0,True
,3141,2,0,True
,3141,3,0,True
,3142,0,0,True
,3142,1,0,True
,3142,2,0,True
,3142,3,0,True
,3143,0,0,True
,3143,1,0,True
,3143,2,0,True
,3143,3,0,True
,3144,0,0,True
,3144,1,0,True
,3144,2,0,True
,3144,3,0,True
,3145,0,0,True
,3145,1,0,True
,3145,2,0,True
,3145,3,0,True
,3146,0,0,True
,3146,1,0,True
,3146,2,0,True
,3146,3,0,True
,3147,0,0,True
,3147,1,0,True
,3147,2,0,True
,3147,3,0,True
,3148,0,0,True
,3148,1,0,True
,3148,2,0,True
,3148,3,0,True
,3149,0,0,True
,3149,1,0,True
,3149,2,0,True
,3149,3,0,True
,3150,0,0,True
,3150,1,0,True
,3150,2,0,True
,3150,3,0,True
,3151,0,0,True
,3151,1,0,True
,3151,2,0,True
,3151,3,0,True
,3152,0,0,True
,3152,1,0,True
,3152,2,0,True
,3152,3,0,True
,3153,0,0,True
,3153,1,0,True
,3153,2,0,True
,3153,3,0,True
,3154,0,0,True
,3154,1,0,True
,3154,2,0,True
,3154,3,0,True
,3155,0,0,True
,3155,1,0,True
,3155,2,0,True
,3155,3,0,True
,3156,0,0,True
,3156,1,0,True
,3156,2,0,True
,3156,3,0,True
,3157,0,0,True
,3157,1,0,True
,3157,2,0,True
,3157,3,0,True
,3158,0,0,True
,3158,1,0,True
,3158,2,0,True
,3158,3,0,True
,3159,0,0,True
,3159,1,0,True
,3159,2,0,True
,3159,3,0,True
,3160,0,0,True
,3160,1,0,True
,3160,2,0,True
,3160,3,0,True
,3161,0,0,True
,3161,1,0,True
,3161,2,0,True
,3161,3,0,True
,3162,0,0,True
,3162,1,0,True
,3162,2,0,True
,3162,3,0,True
,3163,0,0,True
,3163,1,0,True
,3163,2,0,True
,3163,3,0,True
,3164,0,0,True
,3164,1,0,True
,3164,2,0,True
,3164,3,0,True
,3165,0,0,True
,3165,1,0,True
,3165,2,0,True
,3165,3,0,True
,3166,0,0,True
,3166,1,0,True
,3166,2,0,True
,3166,3,0,True
,3167,0,0,True
,3167,1,0,True
,3167,2,0,True
,3167,3,0,True
,3168,0,0,True
,3168,1,0,True
,3168,2,0,True
,3168,3,0,True
,3169,0,0,True
,3169,1,0,True
,3169,2,0,True
,3169,3,0,True
,3170,0,0,True
,3170,1,0,True
,3170,2,0,True
,3170,3,0,True
,3171,0,0,True
,3171,1,0,True
,3171,2,0,True
,3171,3,0,True
,3172,0,0,True
,3172,1,0,True
,3172,2,0,True
,3172,3,0,True
,3173,0,0,True
,3173,1,0,True
,3173,2,0,True
,3173,3,0,True
,3174,0,0,True
,3174,1,0,True
,3174,2,0,True
,3174,3,0,True
,3175,0,0,True
,3175,1,0,True
,3175,2,0,True
,3175,3,0,True
,3176,0,0,True
,3176,1,0,True
,3176,2,0,True
,3176,3,0,True
,3177,0,0,True
,3177,1,0,True
,3177,2,0,True
,3177,3,0,True
,3178,0,0,True
,3178,1,0,True
,3178,2,0,True
,3178,3,0,True
,3179,0,0,True
,3179,1,0,True
,3179,2,0,True
,3179,3,0,True
,3180,0,0,True
,3180,1,0,True
,3180,2,0,True
,3180,3,0,True
,3181,0,0,True
,3181,1,0,True
,3181,2,0,True
,3181,3,0,True
,3182,0,0,True
,3182,1,0,True
,3182,2,0,True
,3182,3,0,True
,3183,0,0,True
,3183,1,0,True
,3183,2,0,True
,3183,3,0,True
,3184,0,0,True
,3184,1,0,True
,3184,2,0,True
,3184,3,0,True
,3185,0,0,True
,3185,1,0,True
,3185,2,0,True
,3185,3,0,True
,3186,0,0,True
,3186,1,0,True
,3186,2,0,True
,3186,3,0,True
,3187,0,0,True
,3187,1,0,True
,3187,2,0,True
,3187,3,0,True
,3188,0,0,True
,3188,1,0,True
,3188,2,0,True
,3188,3,0,True
,3189,0,0,True
,3189,1,0,True
,3189,2,0,True
,3189,3,0,True
,3190,0,0,True
,3190,1,0,True
,3190,2,0,True
,3190,3,0,True
,3191,0,0,True
,3191,1,0,True
,3191,2,0,True
,3191,3,0,True
,3192,0,0,True
,3192,1,0,True
,3192,2,0,True
,3192,3,0,True
,3193,0,0,True
,3193,1,0,True
,3193,2,0,True
,3193,3,0,True
,3194,0,0,True
,3194,1,0,True
,3194,2,0,True
,3194,3,0,True
,3195,0,0,True
,3195,1,0,True
,3195,2,0,True
,3195,3,0,True
,3196,0,0,True
,3196,1,0,True
,3196,2,0,True
,3196,3,0,True
